Date_Time,Symbol,Price,Volume,Exchange Code,Sales Condition
2014-03-03 13:45:17,ITT,43.02,100,D,@
2014-03-03 13:45:17,ITT,43.02,100,D,@
2014-03-03 13:45:17,ITT,43.02,100,D,@
2014-03-03 13:45:35,ITT,43.03,15,J,I
2014-03-03 13:45:35,ITT,43.03,1,D,I
2014-03-03 13:45:35,ITT,43.01,100,N,F
2014-03-03 13:45:38,ITT,43.02,100,T,F
2014-03-03 13:46:12,ITT,43.02,84,D,I
2014-03-03 13:46:16,ITT,43.03,100,P,F
2014-03-03 13:46:16,ITT,43.03,200,C,F
2014-03-03 13:46:19,ITT,43.03,100,T,F
2014-03-03 13:46:19,ITT,43.03,1,P,F I
2014-03-03 13:46:19,ITT,43.03,110,N,F
2014-03-03 13:46:19,ITT,43.03,90,N,F I
2014-03-03 13:46:41,ITT,43.04,3,D,I
2014-03-03 13:46:53,ITT,43.045,300,D,@
2014-03-03 13:46:53,ITT,43.03,100,D,@
2014-03-03 13:46:53,ITT,43.03,100,Y,@
2014-03-03 13:46:53,ITT,43.03,100,B,@
2014-03-03 13:46:53,ITT,43.03,51,K,I
2014-03-03 13:46:53,ITT,43.03,100,Z,@
2014-03-03 13:46:53,ITT,43.03,100,Z,@
2014-03-03 13:46:53,ITT,43.03,100,Z,@
2014-03-03 13:46:53,ITT,43.03,100,T,@
2014-03-03 13:46:53,ITT,43.03,100,T,@
2014-03-03 13:46:53,ITT,43.03,100,T,@
2014-03-03 13:46:53,ITT,43.03,386,N,@
2014-03-03 13:46:53,ITT,43.03,100,D,@
2014-03-03 13:46:53,ITT,43.03,100,D,@
2014-03-03 13:46:53,ITT,43.01,100,N,F
2014-03-03 13:46:53,ITT,43.0375,100,D,@
2014-03-03 13:46:53,ITT,43.03,48,Y,I
2014-03-03 13:46:53,ITT,43.03,52,Y,I
2014-03-03 13:46:53,ITT,43.03,100,Y,@
2014-03-03 13:46:53,ITT,43.03,100,Y,@
2014-03-03 13:46:53,ITT,43.03,48,Y,I
2014-03-03 13:46:53,ITT,43.03,100,N,@
2014-03-03 13:46:56,ITT,43.02,100,B,@
2014-03-03 13:46:56,ITT,43.02,100,N,@
2014-03-03 13:46:56,ITT,43.01,100,T,@
2014-03-03 13:46:56,ITT,43.01,100,N,@
2014-03-03 13:46:56,ITT,43.01,100,D,@
2014-03-03 13:46:56,ITT,43.01,100,D,@
2014-03-03 13:47:03,ITT,43.0,100,K,F
2014-03-03 13:47:03,ITT,43.0,100,N,F
2014-03-03 13:47:03,ITT,43.0,100,T,F
2014-03-03 13:47:11,ITT,43.0,46,N,F I
2014-03-03 13:47:11,ITT,43.0,54,N,F I
2014-03-03 13:47:11,ITT,43.0,1,T,F I
2014-03-03 13:47:19,ITT,42.99,100,P,F
2014-03-03 13:47:19,ITT,42.99,100,K,F
2014-03-03 13:47:27,ITT,42.98,47,T,F I
2014-03-03 13:47:27,ITT,42.98,53,T,F I
2014-03-03 13:47:27,ITT,42.98,93,T,F I
2014-03-03 13:47:27,ITT,42.98,7,T,F I
2014-03-03 13:47:27,ITT,42.98,100,P,F
2014-03-03 13:47:27,ITT,42.98,86,P,F I
2014-03-03 13:47:29,ITT,42.99,62,Y,I
2014-03-03 13:47:29,ITT,42.99,1,P,I
2014-03-03 13:47:29,ITT,43.0,100,D,@
2014-03-03 13:47:34,ITT,42.99,47,P,F I
2014-03-03 13:47:34,ITT,42.99,53,P,F I
2014-03-03 13:47:34,ITT,42.98,47,N,I
2014-03-03 13:48:16,ITT,43.0,22,Y,I
2014-03-03 13:48:18,ITT,43.0,100,T,F
2014-03-03 13:48:18,ITT,43.0,100,J,F
2014-03-03 13:48:18,ITT,43.0,18,J,I
2014-03-03 13:48:18,ITT,43.0,100,T,F
2014-03-03 13:48:18,ITT,43.0,248,B,@
2014-03-03 13:48:18,ITT,42.995,100,Z,@
2014-03-03 13:48:18,ITT,43.0,82,J,I
2014-03-03 13:48:18,ITT,43.0,200,Y,@
2014-03-03 13:48:18,ITT,43.0,100,Z,@
2014-03-03 13:48:18,ITT,43.0,18,J,I
2014-03-03 13:48:18,ITT,43.0,100,N,@
2014-03-03 13:48:18,ITT,43.0,1,Y,F I
2014-03-03 13:48:18,ITT,43.0,100,D,@
2014-03-03 13:48:18,ITT,43.0,100,D,@
2014-03-03 13:48:18,ITT,42.985,97,D,I
2014-03-03 13:48:18,ITT,42.985,3,D,I
2014-03-03 13:48:18,ITT,43.0,100,D,@
2014-03-03 13:48:18,ITT,42.9875,100,D,@
2014-03-03 13:48:18,ITT,43.0,200,D,F
2014-03-03 13:48:18,ITT,43.0,200,C,@
2014-03-03 13:48:18,ITT,43.0,100,D,@
2014-03-03 13:48:19,ITT,43.0,100,D,@
2014-03-03 13:48:21,ITT,43.02,13,B,F I
2014-03-03 13:48:26,ITT,42.99,100,T,F
2014-03-03 13:48:26,ITT,42.99,38,Y,I
2014-03-03 13:48:26,ITT,42.99,100,T,F
2014-03-03 13:48:43,ITT,43.0,100,T,@
2014-03-03 13:48:43,ITT,43.0,100,D,@
2014-03-03 13:49:00,ITT,43.0,100,Z,F
2014-03-03 13:49:00,ITT,43.0,100,T,F
2014-03-03 13:49:35,ITT,43.0,100,N,F
2014-03-03 13:49:41,ITT,43.01,24,D,I
2014-03-03 13:50:02,ITT,43.0,100,B,F
2014-03-03 13:50:15,ITT,43.01,1,P,F I
2014-03-03 13:50:15,ITT,43.01,100,P,F
2014-03-03 13:50:15,ITT,43.0,100,D,@
2014-03-03 13:50:15,ITT,43.004,100,D,@
2014-03-03 13:50:15,ITT,43.005,4,D,I
2014-03-03 13:50:15,ITT,43.005,100,D,@
2014-03-03 13:50:15,ITT,43.0,100,J,@
2014-03-03 13:50:16,ITT,43.0,100,D,@
2014-03-03 13:50:18,ITT,43.0,76,T,F I
2014-03-03 13:50:18,ITT,43.0,24,T,F I
2014-03-03 13:50:18,ITT,43.0,76,T,F I
2014-03-03 13:50:18,ITT,42.99,100,P,F
2014-03-03 13:50:18,ITT,42.99,1,P,F I
2014-03-03 13:50:18,ITT,42.99,1,P,F I
2014-03-03 13:50:18,ITT,42.99,100,N,F
2014-03-03 13:50:33,ITT,43.0,100,D,@
2014-03-03 13:50:51,ITT,42.99,100,N,F
2014-03-03 13:51:07,ITT,43.01,100,D,@
2014-03-03 13:51:22,ITT,43.0,100,T,F
2014-03-03 13:51:22,ITT,43.0,100,N,F
2014-03-03 13:51:22,ITT,43.0,100,T,F
2014-03-03 13:51:22,ITT,43.0,1,P,F I
2014-03-03 13:51:22,ITT,43.0,200,D,@
2014-03-03 13:51:46,ITT,43.0,100,N,F
2014-03-03 13:51:51,ITT,43.01,508,D,@
2014-03-03 13:51:51,ITT,43.02,67,D,I
2014-03-03 13:51:57,ITT,43.01,100,D,@
2014-03-03 13:51:59,ITT,43.0,100,N,F
2014-03-03 13:52:04,ITT,43.0,2,T,F I
2014-03-03 13:52:04,ITT,43.0,44,T,F I
2014-03-03 13:52:04,ITT,43.0,100,T,F
2014-03-03 13:52:04,ITT,42.99,100,N,F
2014-03-03 13:52:15,ITT,43.0,100,K,F
2014-03-03 13:52:15,ITT,42.995,96,D,I
2014-03-03 13:52:15,ITT,42.995,4,D,I
2014-03-03 13:52:15,ITT,43.0,100,D,@
2014-03-03 13:52:23,ITT,43.0,500,D,@
2014-03-03 13:52:23,ITT,43.0,500,D,@
2014-03-03 13:52:56,ITT,43.0,30,Z,F I
2014-03-03 13:52:56,ITT,43.0,17,Z,F I
2014-03-03 13:52:56,ITT,43.0,100,T,F
2014-03-03 13:52:56,ITT,43.0,2,T,F I
2014-03-03 13:53:13,ITT,43.0,200,N,F
2014-03-03 13:53:30,ITT,43.0,100,P,F
2014-03-03 13:53:35,ITT,43.0,98,T,F I
2014-03-03 13:53:35,ITT,43.0,2,T,F I
2014-03-03 13:53:35,ITT,43.0,56,T,F I
2014-03-03 13:53:35,ITT,43.0,42,T,F I
2014-03-03 13:53:35,ITT,43.0,100,T,F
2014-03-03 13:53:35,ITT,43.0,58,T,F I
2014-03-03 13:53:35,ITT,43.0,100,P,@
2014-03-03 13:53:35,ITT,43.0,42,T,I
2014-03-03 13:54:00,ITT,42.99,100,N,F
2014-03-03 13:54:05,ITT,42.99,47,T,F I
2014-03-03 13:54:40,ITT,43.0,100,T,F
2014-03-03 13:54:40,ITT,43.0,99,T,F I
2014-03-03 13:54:40,ITT,43.0,100,Y,F
2014-03-03 13:54:40,ITT,43.0,1,T,F I
2014-03-03 13:54:40,ITT,43.0,1,P,F I
2014-03-03 13:54:40,ITT,43.0,100,T,F
2014-03-03 13:54:40,ITT,43.0,1,P,F I
2014-03-03 13:54:40,ITT,43.0,1,J,F I
2014-03-03 13:54:40,ITT,43.0,99,J,F I
2014-03-03 13:54:40,ITT,43.0,1,J,F I
2014-03-03 13:54:40,ITT,43.0,1,P,F I
2014-03-03 13:54:40,ITT,42.995,100,D,@
2014-03-03 13:54:40,ITT,43.0,100,D,@
2014-03-03 13:54:40,ITT,43.0,100,D,@
2014-03-03 13:54:40,ITT,42.995,100,D,@
2014-03-03 13:54:40,ITT,43.0,100,D,@
2014-03-03 13:54:40,ITT,43.0,100,D,@
2014-03-03 13:54:40,ITT,43.0,100,D,@
2014-03-03 13:54:40,ITT,43.0,100,D,@
2014-03-03 13:54:41,ITT,43.0065,100,D,4 B
2014-03-03 13:54:41,ITT,42.99,100,Y,F
2014-03-03 13:54:41,ITT,43.0,6,D,I
2014-03-03 13:54:41,ITT,43.0,100,N,F
2014-03-03 13:55:04,ITT,43.01,100,D,@
2014-03-03 13:55:11,ITT,43.01,100,J,F
2014-03-03 13:55:11,ITT,43.01,100,Y,F
2014-03-03 13:55:11,ITT,43.01,100,B,F
2014-03-03 13:55:11,ITT,43.01,33,Z,I
2014-03-03 13:55:11,ITT,43.01,33,T,I
2014-03-03 13:55:11,ITT,43.01,1,B,F I
2014-03-03 13:55:11,ITT,43.01,33,J,I
2014-03-03 13:55:11,ITT,43.01,100,B,F
2014-03-03 13:55:11,ITT,43.01,33,J,I
2014-03-03 13:55:11,ITT,43.01,34,J,F I
2014-03-03 13:55:11,ITT,43.01,25,N,I
2014-03-03 13:55:11,ITT,43.01,64,Y,F I
2014-03-03 13:55:11,ITT,43.0,100,D,@
2014-03-03 13:55:11,ITT,43.0,100,D,@
2014-03-03 13:55:11,ITT,43.01,36,Y,F I
2014-03-03 13:55:11,ITT,43.01,64,Y,F I
2014-03-03 13:55:11,ITT,43.02,100,B,F
2014-03-03 13:55:11,ITT,43.01,36,Y,F I
2014-03-03 13:55:11,ITT,43.008,100,D,@
2014-03-03 13:55:12,ITT,43.005,100,D,@
2014-03-03 13:55:13,ITT,43.0,100,D,@
2014-03-03 13:55:13,ITT,43.0,100,D,@
2014-03-03 13:55:15,ITT,43.01,67,T,F I
2014-03-03 13:55:15,ITT,43.01,67,Z,F I
2014-03-03 13:55:15,ITT,43.01,30,N,F I
2014-03-03 13:55:15,ITT,43.01,100,N,@
2014-03-03 13:55:15,ITT,43.01,21,N,F I
2014-03-03 13:55:20,ITT,43.01,100,P,@
2014-03-03 13:55:20,ITT,43.01,100,T,F
2014-03-03 13:55:20,ITT,43.01,100,T,F
2014-03-03 13:55:20,ITT,43.01,53,N,I
2014-03-03 13:55:20,ITT,43.0,100,N,F
2014-03-03 13:55:21,ITT,43.0,100,D,@
2014-03-03 13:55:21,ITT,43.01,32,J,I
2014-03-03 13:55:21,ITT,43.01,68,J,I
2014-03-03 13:55:21,ITT,43.0,100,D,@
2014-03-03 13:55:29,ITT,43.0,100,D,@
2014-03-03 13:55:51,ITT,43.015,10,D,I
2014-03-03 13:55:53,ITT,43.02,1,P,F I
2014-03-03 13:55:53,ITT,43.02,100,B,F
2014-03-03 13:55:53,ITT,43.02,100,B,F
2014-03-03 13:55:53,ITT,43.02,100,B,F
2014-03-03 13:55:53,ITT,43.02,100,T,F
2014-03-03 13:55:53,ITT,43.01,100,D,@
2014-03-03 13:55:53,ITT,43.01,100,D,@
2014-03-03 13:55:53,ITT,43.01,100,D,@
2014-03-03 13:55:53,ITT,43.01,100,D,@
2014-03-03 13:55:53,ITT,43.02,100,T,F
2014-03-03 13:55:53,ITT,43.02,100,P,@
2014-03-03 13:55:53,ITT,43.02,100,P,F
2014-03-03 13:55:53,ITT,43.02,1,T,F I
2014-03-03 13:55:53,ITT,43.01,100,D,@
2014-03-03 13:55:57,ITT,43.01,100,D,@
2014-03-03 13:56:00,ITT,43.01,100,D,@
2014-03-03 13:56:00,ITT,43.01,90,D,I
2014-03-03 13:56:00,ITT,43.01,100,D,@
2014-03-03 13:56:02,ITT,43.03,100,B,F
2014-03-03 13:56:07,ITT,43.03,100,J,F
2014-03-03 13:56:07,ITT,43.03,100,B,F
2014-03-03 13:56:07,ITT,43.03,100,B,F
2014-03-03 13:56:08,ITT,43.03,100,B,F
2014-03-03 13:56:09,ITT,43.03,78,B,F I
2014-03-03 13:56:09,ITT,43.03,22,B,F I
2014-03-03 13:56:09,ITT,43.03,4,B,I
2014-03-03 13:56:10,ITT,43.03,100,B,F
2014-03-03 13:56:12,ITT,43.03,96,B,I
2014-03-03 13:56:12,ITT,43.03,100,P,@
2014-03-03 13:56:12,ITT,43.02,100,D,@
2014-03-03 13:56:12,ITT,43.04,100,N,F
2014-03-03 13:56:12,ITT,43.04,100,Z,@
2014-03-03 13:56:12,ITT,43.03,100,Y,@
2014-03-03 13:56:12,ITT,43.03,100,N,@
2014-03-03 13:56:12,ITT,43.03,100,D,@
2014-03-03 13:56:12,ITT,43.03,100,D,@
2014-03-03 13:56:13,ITT,43.04,100,D,@
2014-03-03 13:56:16,ITT,43.03,100,D,@
2014-03-03 13:56:16,ITT,43.04,100,Z,F
2014-03-03 13:56:16,ITT,43.04,100,Z,F
2014-03-03 13:56:16,ITT,43.04,100,T,@
2014-03-03 13:56:18,ITT,43.05,100,D,@
2014-03-03 13:56:21,ITT,43.05,100,B,@
2014-03-03 13:56:21,ITT,43.05,100,B,@
2014-03-03 13:56:22,ITT,43.05,100,D,@
2014-03-03 13:56:22,ITT,43.05,100,B,F
2014-03-03 13:56:22,ITT,43.05,100,B,@
2014-03-03 13:56:22,ITT,43.05,100,B,F
2014-03-03 13:56:24,ITT,43.06,100,N,@
2014-03-03 13:56:26,ITT,43.058,200,D,F
2014-03-03 13:56:28,ITT,43.05,100,D,@
2014-03-03 13:56:30,ITT,43.06,100,T,@
2014-03-03 13:56:30,ITT,43.06,99,T,I
2014-03-03 13:56:30,ITT,43.058,100,D,@
2014-03-03 13:56:30,ITT,43.05,100,N,F
2014-03-03 13:56:30,ITT,43.05,100,D,F
2014-03-03 13:56:30,ITT,43.05,300,N,@
2014-03-03 13:56:30,ITT,43.05,100,B,@
2014-03-03 13:56:30,ITT,43.05,100,N,@
2014-03-03 13:56:32,ITT,43.04,100,N,@
2014-03-03 13:56:32,ITT,43.04,100,K,F
2014-03-03 13:56:32,ITT,43.04,60,T,F I
2014-03-03 13:56:32,ITT,43.04,77,T,F I
2014-03-03 13:56:33,ITT,43.03,100,N,@
2014-03-03 13:56:33,ITT,43.03,100,T,F
2014-03-03 13:56:34,ITT,43.04,47,T,F I
2014-03-03 13:56:35,ITT,43.03,100,D,@
2014-03-03 13:56:36,ITT,43.05,10,Y,I
2014-03-03 13:56:37,ITT,43.04,100,Z,F
2014-03-03 13:56:37,ITT,43.04,100,Z,F
2014-03-03 13:56:37,ITT,43.04,100,N,F
2014-03-03 13:56:38,ITT,43.03,100,N,@
2014-03-03 13:56:38,ITT,43.03,200,T,F
2014-03-03 13:56:38,ITT,43.03,100,Y,@
2014-03-03 13:56:38,ITT,43.03,100,K,@
2014-03-03 13:56:38,ITT,43.03,53,N,F I
2014-03-03 13:56:39,ITT,43.03,100,N,@
2014-03-03 13:56:39,ITT,43.03,1,P,I
2014-03-03 13:56:39,ITT,43.03,47,N,I
2014-03-03 13:56:39,ITT,43.02,200,D,@
2014-03-03 13:56:39,ITT,43.02,155,N,@
2014-03-03 13:56:39,ITT,43.02,100,T,F
2014-03-03 13:56:39,ITT,43.02,100,T,F
2014-03-03 13:56:39,ITT,43.02,100,T,@
2014-03-03 13:56:39,ITT,43.02,100,T,@
2014-03-03 13:56:39,ITT,43.02,100,T,@
2014-03-03 13:56:39,ITT,43.02,100,D,@
2014-03-03 13:56:42,ITT,43.02,100,N,F
2014-03-03 13:56:42,ITT,43.02,45,N,I
2014-03-03 13:56:42,ITT,43.01,200,D,@
2014-03-03 13:56:42,ITT,43.01,100,D,@
2014-03-03 13:56:42,ITT,43.01,1900,D,@
2014-03-03 13:56:52,ITT,43.0234,100,D,4 B
2014-03-03 13:56:53,ITT,43.01,100,N,F
2014-03-03 13:56:58,ITT,43.02,100,N,@
2014-03-03 13:56:58,ITT,43.02,100,N,@
2014-03-03 13:56:58,ITT,43.02,100,N,@
2014-03-03 13:56:58,ITT,43.01,100,D,@
2014-03-03 13:56:58,ITT,43.02,100,N,@
2014-03-03 13:56:58,ITT,43.01,100,D,@
2014-03-03 13:56:58,ITT,43.01,100,D,@
2014-03-03 13:56:58,ITT,43.01,100,D,@
2014-03-03 13:57:00,ITT,43.02,3,D,I
2014-03-03 13:57:05,ITT,43.01,100,D,@
2014-03-03 13:57:12,ITT,43.02,1,T,F I
2014-03-03 13:57:12,ITT,43.02,99,T,F I
2014-03-03 13:57:12,ITT,43.01,100,D,@
2014-03-03 13:57:12,ITT,43.01,100,N,F
2014-03-03 13:57:15,ITT,43.02,100,D,@
2014-03-03 13:57:17,ITT,43.03,100,B,F
2014-03-03 13:57:17,ITT,43.04,100,Y,F
2014-03-03 13:57:17,ITT,43.04,100,B,F
2014-03-03 13:57:17,ITT,43.04,100,T,F
2014-03-03 13:57:17,ITT,43.04,100,T,F
2014-03-03 13:57:17,ITT,43.03,100,T,@
2014-03-03 13:57:17,ITT,43.03,100,T,F
2014-03-03 13:57:17,ITT,43.03,100,K,@
2014-03-03 13:57:17,ITT,43.03,100,K,@
2014-03-03 13:57:17,ITT,43.03,100,T,F
2014-03-03 13:57:17,ITT,43.018,100,D,@
2014-03-03 13:57:17,ITT,43.015,100,D,@
2014-03-03 13:57:17,ITT,43.025,100,D,@
2014-03-03 13:57:17,ITT,43.015,100,D,@
2014-03-03 13:57:17,ITT,43.02,100,D,@
2014-03-03 13:57:17,ITT,43.02,197,D,@
2014-03-03 13:57:17,ITT,43.02,3,D,I
2014-03-03 13:57:17,ITT,43.03,1,P,I
2014-03-03 13:57:17,ITT,43.02,100,D,@
2014-03-03 13:57:17,ITT,43.03,100,D,@
2014-03-03 13:57:17,ITT,43.035,100,D,@
2014-03-03 13:57:19,ITT,43.04,100,T,F
2014-03-03 13:57:19,ITT,43.03,100,D,@
2014-03-03 13:57:19,ITT,43.03,100,D,@
2014-03-03 13:57:20,ITT,43.04,100,Z,F
2014-03-03 13:57:20,ITT,43.03,100,D,@
2014-03-03 13:57:21,ITT,43.03,47,J,F I
2014-03-03 13:57:21,ITT,43.03,100,P,F
2014-03-03 13:57:21,ITT,43.03,47,J,F I
2014-03-03 13:57:21,ITT,43.03,300,N,F
2014-03-03 13:57:27,ITT,43.02,100,K,F
2014-03-03 13:57:27,ITT,43.02,1,T,F I
2014-03-03 13:57:27,ITT,43.02,100,T,F
2014-03-03 13:57:27,ITT,43.02,100,T,F
2014-03-03 13:57:27,ITT,43.01,100,T,F
2014-03-03 13:57:29,ITT,43.02,100,Z,F
2014-03-03 13:57:34,ITT,43.01,100,D,@
2014-03-03 13:57:37,ITT,43.01,100,Y,@
2014-03-03 13:57:37,ITT,43.01,100,Y,@
2014-03-03 13:57:37,ITT,43.01,12,Z,F I
2014-03-03 13:57:37,ITT,43.01,22,Z,F I
2014-03-03 13:57:37,ITT,43.01,100,Z,F
2014-03-03 13:57:37,ITT,43.01,200,T,F
2014-03-03 13:57:37,ITT,43.01,100,N,F
2014-03-03 13:57:40,ITT,43.01,100,D,@
2014-03-03 13:57:41,ITT,43.0,100,D,@
2014-03-03 13:57:44,ITT,43.0,100,D,@
2014-03-03 13:57:44,ITT,43.0,100,D,@
2014-03-03 13:57:44,ITT,43.0,100,D,@
2014-03-03 13:57:44,ITT,43.0,100,D,@
2014-03-03 13:57:44,ITT,43.0,100,D,@
2014-03-03 13:57:46,ITT,43.0,100,D,@
2014-03-03 13:57:46,ITT,43.0,100,D,@
2014-03-03 13:57:51,ITT,43.0,100,D,@
2014-03-03 13:57:54,ITT,43.0,65,T,F I
2014-03-03 13:58:00,ITT,43.0,47,T,F I
2014-03-03 13:58:00,ITT,43.0,47,T,F I
2014-03-03 13:58:00,ITT,43.0,106,T,F
2014-03-03 13:58:00,ITT,43.0,100,T,F
2014-03-03 13:58:00,ITT,43.0,300,N,F
2014-03-03 13:58:00,ITT,42.99,47,K,F I
2014-03-03 13:58:00,ITT,42.99,100,P,F
2014-03-03 13:58:00,ITT,42.99,100,T,F
2014-03-03 13:58:00,ITT,42.99,100,N,F
2014-03-03 13:58:00,ITT,42.99,100,Y,@
2014-03-03 13:58:00,ITT,42.99,100,T,@
2014-03-03 13:58:01,ITT,42.99,1,D,I
2014-03-03 13:58:01,ITT,43.005,100,D,@
2014-03-03 13:58:02,ITT,42.98,47,T,F I
2014-03-03 13:58:19,ITT,42.99,100,P,F
2014-03-03 13:58:39,ITT,42.995,100,D,@
2014-03-03 13:59:09,ITT,43.0,100,T,F
2014-03-03 13:59:09,ITT,43.0,100,T,F
2014-03-03 13:59:09,ITT,43.0,1,P,F I
2014-03-03 13:59:09,ITT,43.0,1,P,F I
2014-03-03 13:59:09,ITT,43.0,160,N,F
2014-03-03 13:59:09,ITT,43.01,60,N,F I
2014-03-03 13:59:09,ITT,43.0,100,D,@
2014-03-03 13:59:09,ITT,42.9975,100,D,@
2014-03-03 13:59:10,ITT,43.01,100,N,@
2014-03-03 13:59:30,ITT,43.01,100,D,@
2014-03-03 14:00:02,ITT,43.02,100,B,F
2014-03-03 14:00:02,ITT,43.01,100,D,@
2014-03-03 14:00:02,ITT,43.01,100,D,@
2014-03-03 14:00:05,ITT,43.01,100,D,@
2014-03-03 14:00:11,ITT,43.02,100,P,@
2014-03-03 14:00:11,ITT,43.02,1,N,F I
2014-03-03 14:00:11,ITT,43.01,100,D,@
2014-03-03 14:00:12,ITT,43.03,100,J,F
2014-03-03 14:00:12,ITT,43.03,100,N,F
2014-03-03 14:00:12,ITT,43.03,100,B,F
2014-03-03 14:00:12,ITT,43.03,100,B,@
2014-03-03 14:00:15,ITT,43.03,100,B,F
2014-03-03 14:00:15,ITT,43.02,100,D,@
2014-03-03 14:00:16,ITT,43.02,100,D,@
2014-03-03 14:00:17,ITT,43.038000000000004,100,D,@
2014-03-03 14:00:18,ITT,43.03,100,Z,F
2014-03-03 14:00:18,ITT,43.03,100,B,F
2014-03-03 14:00:18,ITT,43.03,100,T,F
2014-03-03 14:00:18,ITT,43.03,100,J,F
2014-03-03 14:00:18,ITT,43.03,100,T,F
2014-03-03 14:00:18,ITT,43.03,300,T,F
2014-03-03 14:00:18,ITT,43.03,100,P,F
2014-03-03 14:00:18,ITT,43.03,100,P,F
2014-03-03 14:00:18,ITT,43.03,100,N,F
2014-03-03 14:00:18,ITT,43.03,200,D,F
2014-03-03 14:00:18,ITT,43.03,100,D,@
2014-03-03 14:00:18,ITT,43.03,200,D,@
2014-03-03 14:00:18,ITT,43.03,100,D,@
2014-03-03 14:00:19,ITT,43.02,100,Y,F
2014-03-03 14:00:19,ITT,43.01,100,D,@
2014-03-03 14:00:19,ITT,43.01,100,D,@
2014-03-03 14:00:20,ITT,43.01,100,D,@
2014-03-03 14:00:22,ITT,43.02,1,T,F I
2014-03-03 14:00:22,ITT,43.02,100,Y,F
2014-03-03 14:00:22,ITT,43.02,100,T,@
2014-03-03 14:00:22,ITT,43.02,100,Y,@
2014-03-03 14:00:22,ITT,43.01,100,D,@
2014-03-03 14:00:22,ITT,43.02,99,N,I
2014-03-03 14:00:27,ITT,43.01,100,N,F
2014-03-03 14:00:27,ITT,43.01,100,D,@
2014-03-03 14:00:27,ITT,43.02,100,D,@
2014-03-03 14:00:36,ITT,43.03,100,D,@
2014-03-03 14:00:36,ITT,43.03,100,D,@
2014-03-03 14:00:36,ITT,43.02,100,N,@
2014-03-03 14:00:47,ITT,43.02,48,K,F I
2014-03-03 14:00:47,ITT,43.03,100,Y,F
2014-03-03 14:00:47,ITT,43.03,100,N,F
2014-03-03 14:00:55,ITT,43.03,43,P,I
2014-03-03 14:00:55,ITT,43.03,57,P,I
2014-03-03 14:00:56,ITT,43.03,1,N,F I
2014-03-03 14:01:14,ITT,43.06,200,D,@
2014-03-03 14:01:18,ITT,43.08,100,D,@
2014-03-03 14:01:18,ITT,43.08,200,D,@
2014-03-03 14:01:20,ITT,43.08,100,Y,@
2014-03-03 14:01:20,ITT,43.08,100,Y,@
2014-03-03 14:01:20,ITT,43.08,90,Y,I
2014-03-03 14:01:20,ITT,43.08,100,B,@
2014-03-03 14:01:20,ITT,43.08,100,J,@
2014-03-03 14:01:20,ITT,43.08,1,B,I
2014-03-03 14:01:20,ITT,43.08,100,P,@
2014-03-03 14:01:20,ITT,43.08,100,P,@
2014-03-03 14:01:20,ITT,43.08,252,N,@
2014-03-03 14:01:20,ITT,43.08,100,Y,@
2014-03-03 14:01:20,ITT,43.08,100,D,@
2014-03-03 14:01:41,ITT,43.08,100,D,@
2014-03-03 14:01:41,ITT,43.08,100,J,@
2014-03-03 14:01:42,ITT,43.08,100,Y,F
2014-03-03 14:01:42,ITT,43.08,100,P,F
2014-03-03 14:01:42,ITT,43.08,100,N,F
2014-03-03 14:01:42,ITT,43.08,100,Z,F
2014-03-03 14:01:42,ITT,43.08,100,T,F
2014-03-03 14:01:42,ITT,43.08,100,T,F
2014-03-03 14:01:42,ITT,43.075,100,D,@
2014-03-03 14:01:43,ITT,43.06,300,D,@
2014-03-03 14:01:43,ITT,43.06,200,D,@
2014-03-03 14:01:44,ITT,43.06,100,N,@
2014-03-03 14:01:44,ITT,43.06,40,T,I
2014-03-03 14:01:44,ITT,43.05,100,Z,@
2014-03-03 14:01:44,ITT,43.05,100,Z,@
2014-03-03 14:01:44,ITT,43.05,100,T,@
2014-03-03 14:01:44,ITT,43.05,100,T,F
2014-03-03 14:01:44,ITT,43.05,50,T,F I
2014-03-03 14:01:44,ITT,43.05,100,N,@
2014-03-03 14:01:44,ITT,43.05,100,T,@
2014-03-03 14:01:44,ITT,43.05,100,Z,@
2014-03-03 14:01:44,ITT,43.05,100,T,@
2014-03-03 14:01:49,ITT,43.06,10,P,F I
2014-03-03 14:02:00,ITT,43.06,100,P,F
2014-03-03 14:02:00,ITT,43.06,90,P,F I
2014-03-03 14:02:04,ITT,43.068000000000005,100,D,@
2014-03-03 14:02:07,ITT,43.07,100,D,@
2014-03-03 14:02:46,ITT,43.06,100,J,@
2014-03-03 14:02:46,ITT,43.07,100,P,@
2014-03-03 14:02:46,ITT,43.07,1,P,I
2014-03-03 14:02:46,ITT,43.07,100,N,@
2014-03-03 14:02:46,ITT,43.07,100,T,@
2014-03-03 14:02:46,ITT,43.07,100,D,@
2014-03-03 14:02:46,ITT,43.06,100,J,@
2014-03-03 14:02:54,ITT,43.06,100,D,@
2014-03-03 14:02:57,ITT,43.06,29,Z,F I
2014-03-03 14:02:57,ITT,43.06,16,Z,F I
2014-03-03 14:02:57,ITT,43.06,55,T,F I
2014-03-03 14:02:57,ITT,43.06,109,P,@
2014-03-03 14:02:57,ITT,43.06,45,T,F I
2014-03-03 14:02:57,ITT,43.06,100,T,F
2014-03-03 14:02:57,ITT,43.06,100,N,@
2014-03-03 14:02:57,ITT,43.06,8,P,F I
2014-03-03 14:02:57,ITT,43.06,47,P,F I
