Local time,Ask,Bid,AskVolume,BidVolume
13.04.2018 10:02:25.913 GMT-0400,175.063,175.047,30,75
13.04.2018 10:02:26.016 GMT-0400,175.073,175.047,60,160
13.04.2018 10:02:26.066 GMT-0400,175.073,175.05700000000002,60,75
13.04.2018 10:02:26.338 GMT-0400,175.079,175.058,63,150
13.04.2018 10:02:26.465 GMT-0400,175.079,175.067,63,75
13.04.2018 10:02:26.516 GMT-0400,175.093,175.067,60,75
13.04.2018 10:02:27.549 GMT-0400,175.092,175.06799999999998,60,230
13.04.2018 10:02:27.600 GMT-0400,175.083,175.067,60,230
13.04.2018 10:02:28.154 GMT-0400,175.093,175.077,60,46
13.04.2018 10:02:29.172 GMT-0400,175.093,175.067,60,10400
13.04.2018 10:02:29.324 GMT-0400,175.08200000000002,175.06799999999998,60,300
13.04.2018 10:02:29.390 GMT-0400,175.092,175.067,63,310
13.04.2018 10:02:30.178 GMT-0400,175.093,175.067,60,300
13.04.2018 10:02:30.667 GMT-0400,175.103,175.08700000000002,60,75
13.04.2018 10:02:30.719 GMT-0400,175.103,175.081,13,7499.9998
13.04.2018 10:02:31.086 GMT-0400,175.103,175.08700000000002,13,75
13.04.2018 10:02:31.608 GMT-0400,175.102,175.088,60,220
13.04.2018 10:02:32.279 GMT-0400,175.11200000000002,175.088,60,10300.0002
13.04.2018 10:02:34.006 GMT-0400,175.113,175.08700000000002,30,300
13.04.2018 10:02:34.618 GMT-0400,175.11200000000002,175.088,60,230
13.04.2018 10:02:35.852 GMT-0400,175.102,175.088,60,230
13.04.2018 10:02:36.497 GMT-0400,175.103,175.08700000000002,60,300
13.04.2018 10:02:36.721 GMT-0400,175.113,175.08700000000002,60,10400
13.04.2018 10:02:37.251 GMT-0400,175.11200000000002,175.088,30,300
13.04.2018 10:02:37.960 GMT-0400,175.113,175.08700000000002,60,300
13.04.2018 10:02:38.555 GMT-0400,175.11200000000002,175.088,60,300
13.04.2018 10:02:39.010 GMT-0400,175.102,175.078,60,220
13.04.2018 10:02:39.192 GMT-0400,175.11200000000002,175.078,60,150
13.04.2018 10:02:39.734 GMT-0400,175.102,175.078,60,150
13.04.2018 10:02:40.054 GMT-0400,175.093,175.077,60,150
13.04.2018 10:02:40.579 GMT-0400,175.113,175.077,60,220
13.04.2018 10:02:41.096 GMT-0400,175.113,175.08700000000002,60,75
13.04.2018 10:02:41.999 GMT-0400,175.11200000000002,175.088,60,76
13.04.2018 10:02:42.292 GMT-0400,175.122,175.088,60,230
13.04.2018 10:02:42.411 GMT-0400,175.131,175.08700000000002,63,150
13.04.2018 10:02:42.512 GMT-0400,175.132,175.108,60,150
13.04.2018 10:02:42.887 GMT-0400,175.123,175.107,60,140
13.04.2018 10:02:43.119 GMT-0400,175.113,175.088,60,7499.9998
13.04.2018 10:02:43.735 GMT-0400,175.113,175.08700000000002,60,300
13.04.2018 10:02:44.075 GMT-0400,175.102,175.088,60,300
13.04.2018 10:02:44.472 GMT-0400,175.113,175.08700000000002,60,300
13.04.2018 10:02:44.886 GMT-0400,175.092,175.078,60,220
13.04.2018 10:02:44.942 GMT-0400,175.11200000000002,175.078,10900.0001,220
13.04.2018 10:02:45.318 GMT-0400,175.102,175.078,60,230
13.04.2018 10:02:46.105 GMT-0400,175.103,175.067,60,300
13.04.2018 10:02:46.156 GMT-0400,175.093,175.077,60,75
13.04.2018 10:02:46.694 GMT-0400,175.092,175.078,60,220
13.04.2018 10:02:48.164 GMT-0400,175.093,175.077,60,220
13.04.2018 10:02:49.051 GMT-0400,175.092,175.078,60,230
13.04.2018 10:02:50.034 GMT-0400,175.093,175.077,60,76
13.04.2018 10:02:50.772 GMT-0400,175.092,175.078,60,76
13.04.2018 10:02:50.982 GMT-0400,175.103,175.077,60,230
13.04.2018 10:02:51.083 GMT-0400,175.11200000000002,175.078,60,76
13.04.2018 10:02:51.133 GMT-0400,175.102,175.078,60,76
13.04.2018 10:02:51.305 GMT-0400,175.11200000000002,175.078,60,76
13.04.2018 10:02:51.755 GMT-0400,175.103,175.077,60,10099.9996
13.04.2018 10:02:52.214 GMT-0400,175.085,175.06799999999998,60,10499.9999
13.04.2018 10:02:52.264 GMT-0400,175.073,175.047,60,30
13.04.2018 10:02:52.447 GMT-0400,175.062,175.048,60,30
13.04.2018 10:02:52.497 GMT-0400,175.073,175.047,60,10099.9996
13.04.2018 10:02:52.548 GMT-0400,175.083,175.05700000000002,60,75
13.04.2018 10:02:52.598 GMT-0400,175.092,175.048,60,180
13.04.2018 10:02:53.876 GMT-0400,175.093,175.047,60,180
13.04.2018 10:02:54.360 GMT-0400,175.092,175.058,60,75
13.04.2018 10:02:54.674 GMT-0400,175.102,175.058,60,150
13.04.2018 10:02:54.781 GMT-0400,175.102,175.06799999999998,60,160
13.04.2018 10:02:55.286 GMT-0400,175.102,175.078,60,150
13.04.2018 10:02:55.623 GMT-0400,175.102,175.088,60,75
13.04.2018 10:02:55.726 GMT-0400,175.11,175.088,63,75
13.04.2018 10:02:56.308 GMT-0400,175.113,175.08700000000002,60,150
13.04.2018 10:02:56.501 GMT-0400,175.123,175.097,60,300
13.04.2018 10:02:56.842 GMT-0400,175.123,175.107,60,75
13.04.2018 10:02:56.893 GMT-0400,175.13,175.108,63,82
13.04.2018 10:02:57.496 GMT-0400,175.13,175.107,63,300
13.04.2018 10:02:57.973 GMT-0400,175.143,175.107,60,300
13.04.2018 10:02:58.692 GMT-0400,175.14200000000002,175.118,60,300
13.04.2018 10:02:59.307 GMT-0400,175.143,175.11700000000002,60,300
13.04.2018 10:02:59.687 GMT-0400,175.132,175.118,60,300
13.04.2018 10:02:59.828 GMT-0400,175.14200000000002,175.118,60,300
13.04.2018 10:02:59.929 GMT-0400,175.132,175.118,60,230
13.04.2018 10:03:00.110 GMT-0400,175.123,175.097,60,220
13.04.2018 10:03:00.611 GMT-0400,175.113,175.08700000000002,60,150
13.04.2018 10:03:01.004 GMT-0400,175.102,175.088,60,150
13.04.2018 10:03:01.147 GMT-0400,175.093,175.077,60,75
13.04.2018 10:03:01.198 GMT-0400,175.102,175.077,63,75
13.04.2018 10:03:01.570 GMT-0400,175.102,175.088,60,75
13.04.2018 10:03:02.250 GMT-0400,175.122,175.088,60,230
13.04.2018 10:03:02.352 GMT-0400,175.123,175.097,60,150
13.04.2018 10:03:02.677 GMT-0400,175.138,175.11700000000002,63,150
13.04.2018 10:03:02.773 GMT-0400,175.14200000000002,175.108,11199.9996,300
13.04.2018 10:03:03.872 GMT-0400,175.143,175.09799999999998,60,9999.9998
13.04.2018 10:03:04.779 GMT-0400,175.14200000000002,175.118,60,76
13.04.2018 10:03:05.517 GMT-0400,175.143,175.11700000000002,60,76
13.04.2018 10:03:05.930 GMT-0400,175.15200000000002,175.128,60,75
13.04.2018 10:03:06.332 GMT-0400,175.172,175.138,60,10099.9996
13.04.2018 10:03:06.441 GMT-0400,175.178,175.138,63,7499.9998
13.04.2018 10:03:06.491 GMT-0400,175.178,175.148,63,450
13.04.2018 10:03:07.031 GMT-0400,175.183,175.157,60,150
13.04.2018 10:03:07.116 GMT-0400,175.19299999999998,175.157,60,230
13.04.2018 10:03:07.217 GMT-0400,175.202,175.178,60,220
13.04.2018 10:03:07.742 GMT-0400,175.213,175.17700000000002,10700.0005,10200.0004
13.04.2018 10:03:07.795 GMT-0400,175.202,175.178,60,150
13.04.2018 10:03:08.600 GMT-0400,175.19299999999998,175.157,60,1
13.04.2018 10:03:08.652 GMT-0400,175.199,175.167,63,75
13.04.2018 10:03:08.967 GMT-0400,175.202,175.158,60,380
13.04.2018 10:03:09.109 GMT-0400,175.202,175.168,60,540
13.04.2018 10:03:09.454 GMT-0400,175.202,175.158,60,380
13.04.2018 10:03:09.516 GMT-0400,175.203,175.167,60,75
13.04.2018 10:03:09.820 GMT-0400,175.18200000000002,175.158,60,76
13.04.2018 10:03:10.313 GMT-0400,175.192,175.158,60,150
13.04.2018 10:03:10.512 GMT-0400,175.19299999999998,175.167,60,150
13.04.2018 10:03:11.205 GMT-0400,175.192,175.168,60,300
13.04.2018 10:03:11.485 GMT-0400,175.183,175.157,60,450
13.04.2018 10:03:11.682 GMT-0400,175.192,175.157,63,450
13.04.2018 10:03:11.750 GMT-0400,175.192,175.167,63,75
13.04.2018 10:03:12.498 GMT-0400,175.18200000000002,175.158,60,460
13.04.2018 10:03:12.985 GMT-0400,175.183,175.14700000000002,60,9999.9998
13.04.2018 10:03:15.233 GMT-0400,175.18200000000002,175.168,60,76
13.04.2018 10:03:15.796 GMT-0400,175.192,175.168,60,380
13.04.2018 10:03:15.847 GMT-0400,175.18200000000002,175.158,10,450
13.04.2018 10:03:15.941 GMT-0400,175.19299999999998,175.167,60,75
13.04.2018 10:03:16.165 GMT-0400,175.19299999999998,175.157,60,10599.9997
13.04.2018 10:03:16.237 GMT-0400,175.19299999999998,175.167,60,7499.9998
13.04.2018 10:03:16.528 GMT-0400,175.16299999999998,175.127,60,300
13.04.2018 10:03:16.632 GMT-0400,175.15200000000002,175.128,45,300
13.04.2018 10:03:17.071 GMT-0400,175.162,175.128,60,300
13.04.2018 10:03:17.122 GMT-0400,175.153,175.127,35,300
13.04.2018 10:03:17.904 GMT-0400,175.16299999999998,175.137,50,380
13.04.2018 10:03:18.014 GMT-0400,175.16299999999998,175.127,50,520
13.04.2018 10:03:18.065 GMT-0400,175.173,175.127,10099.9996,520
13.04.2018 10:03:18.115 GMT-0400,175.173,175.137,10099.9996,520
13.04.2018 10:03:18.478 GMT-0400,175.178,175.14700000000002,63,230
13.04.2018 10:03:19.024 GMT-0400,175.178,175.157,63,300
13.04.2018 10:03:19.147 GMT-0400,175.19299999999998,175.157,60,300
13.04.2018 10:03:19.198 GMT-0400,175.192,175.168,60,150
13.04.2018 10:03:19.890 GMT-0400,175.19299999999998,175.167,60,82
13.04.2018 10:03:20.564 GMT-0400,175.192,175.168,60,150
13.04.2018 10:03:21.381 GMT-0400,175.21200000000002,175.168,60,450
13.04.2018 10:03:21.431 GMT-0400,175.203,175.167,60,75
13.04.2018 10:03:21.886 GMT-0400,175.203,175.187,60,150
13.04.2018 10:03:22.070 GMT-0400,175.222,175.188,60,160
13.04.2018 10:03:22.121 GMT-0400,175.222,175.198,60,75
13.04.2018 10:03:22.823 GMT-0400,175.202,175.188,60,150
13.04.2018 10:03:22.878 GMT-0400,175.213,175.188,63,150
13.04.2018 10:03:23.815 GMT-0400,175.222,175.188,60,150
13.04.2018 10:03:24.332 GMT-0400,175.22299999999998,175.187,60,230
13.04.2018 10:03:24.542 GMT-0400,175.213,175.187,60,230
13.04.2018 10:03:24.629 GMT-0400,175.222,175.188,60,150
13.04.2018 10:03:24.682 GMT-0400,175.222,175.198,60,75
13.04.2018 10:03:24.732 GMT-0400,175.22299999999998,175.187,60,230
13.04.2018 10:03:24.783 GMT-0400,175.21200000000002,175.188,60,150
13.04.2018 10:03:25.124 GMT-0400,175.22299999999998,175.188,60,7499.9998
13.04.2018 10:03:25.295 GMT-0400,175.21200000000002,175.188,60,10200.0004
13.04.2018 10:03:25.396 GMT-0400,175.22299999999998,175.188,60,7499.9998
13.04.2018 10:03:25.734 GMT-0400,175.213,175.188,60,7499.9998
13.04.2018 10:03:25.784 GMT-0400,175.22299999999998,175.188,60,7499.9998
13.04.2018 10:03:26.012 GMT-0400,175.222,175.198,60,370
13.04.2018 10:03:26.819 GMT-0400,175.22299999999998,175.197,60,520
13.04.2018 10:03:27.393 GMT-0400,175.222,175.198,60,600
13.04.2018 10:03:27.615 GMT-0400,175.233,175.20700000000002,50,150
13.04.2018 10:03:27.889 GMT-0400,175.232,175.198,60,970
13.04.2018 10:03:27.939 GMT-0400,175.233,175.191,60,9999.9998
13.04.2018 10:03:28.051 GMT-0400,175.24200000000002,175.198,60,970
13.04.2018 10:03:28.102 GMT-0400,175.24200000000002,175.218,60,75
13.04.2018 10:03:28.751 GMT-0400,175.25,175.217,63,300
13.04.2018 10:03:29.573 GMT-0400,175.253,175.217,60,300
13.04.2018 10:03:30.382 GMT-0400,175.252,175.218,60,300
13.04.2018 10:03:31.159 GMT-0400,175.262,175.238,60,75
13.04.2018 10:03:31.519 GMT-0400,175.273,175.23700000000002,12099.9999,75
13.04.2018 10:03:31.731 GMT-0400,175.262,175.227,60,7499.9998
13.04.2018 10:03:32.149 GMT-0400,175.252,175.227,60,7499.9998
13.04.2018 10:03:32.354 GMT-0400,175.253,175.217,60,830
13.04.2018 10:03:32.849 GMT-0400,175.243,175.217,60,830
13.04.2018 10:03:33.290 GMT-0400,175.243,175.208,60,9999.9998
13.04.2018 10:03:33.611 GMT-0400,175.257,175.227,63,8
13.04.2018 10:03:34.113 GMT-0400,175.252,175.208,60,9999.9998
13.04.2018 10:03:34.662 GMT-0400,175.232,175.218,60,750
13.04.2018 10:03:34.753 GMT-0400,175.24200000000002,175.218,60,750
13.04.2018 10:03:34.861 GMT-0400,175.252,175.217,63,750
13.04.2018 10:03:35.616 GMT-0400,175.253,175.217,60,750
13.04.2018 10:03:36.121 GMT-0400,175.253,175.227,60,7
13.04.2018 10:03:36.733 GMT-0400,175.252,175.228,60,76
13.04.2018 10:03:38.046 GMT-0400,175.253,175.208,60,9999.9998
13.04.2018 10:03:38.494 GMT-0400,175.252,175.238,60,300
13.04.2018 10:03:38.599 GMT-0400,175.263,175.23700000000002,10099.9996,310
13.04.2018 10:03:38.978 GMT-0400,175.263,175.248,63,520
13.04.2018 10:03:39.028 GMT-0400,175.283,175.257,60,75
13.04.2018 10:03:39.318 GMT-0400,175.273,175.257,60,75
13.04.2018 10:03:39.417 GMT-0400,175.283,175.257,60,82
13.04.2018 10:03:39.986 GMT-0400,175.282,175.258,60,150
13.04.2018 10:03:40.174 GMT-0400,175.283,175.26700000000002,60,75
13.04.2018 10:03:40.443 GMT-0400,175.283,175.257,60,150
13.04.2018 10:03:40.544 GMT-0400,175.29,175.257,63,75
13.04.2018 10:03:40.665 GMT-0400,175.292,175.268,60,75
13.04.2018 10:03:41.561 GMT-0400,175.293,175.26700000000002,60,220
13.04.2018 10:03:41.611 GMT-0400,175.283,175.247,60,680
13.04.2018 10:03:41.790 GMT-0400,175.282,175.238,60,670
13.04.2018 10:03:42.166 GMT-0400,175.273,175.23700000000002,1,10700.0005
13.04.2018 10:03:42.531 GMT-0400,175.27200000000002,175.248,1,150
13.04.2018 10:03:42.890 GMT-0400,175.27200000000002,175.258,60,300
13.04.2018 10:03:42.940 GMT-0400,175.273,175.238,60,7499.9998
13.04.2018 10:03:43.631 GMT-0400,175.273,175.23700000000002,60,300
13.04.2018 10:03:43.795 GMT-0400,175.262,175.238,60,300
13.04.2018 10:03:44.203 GMT-0400,175.24200000000002,175.228,60,150
13.04.2018 10:03:44.865 GMT-0400,175.243,175.227,60,150
13.04.2018 10:03:45.485 GMT-0400,175.24200000000002,175.228,60,150
13.04.2018 10:03:46.033 GMT-0400,175.233,175.218,60,7499.9998
13.04.2018 10:03:46.201 GMT-0400,175.243,175.217,60,670
13.04.2018 10:03:46.268 GMT-0400,175.232,175.218,60,670
13.04.2018 10:03:46.451 GMT-0400,175.233,175.197,60,12799.9997
13.04.2018 10:03:46.501 GMT-0400,175.21200000000002,175.198,60,1800
13.04.2018 10:03:46.575 GMT-0400,175.22299999999998,175.197,10800.0003,1800
13.04.2018 10:03:46.939 GMT-0400,175.21200000000002,175.198,1,1800
13.04.2018 10:03:47.655 GMT-0400,175.203,175.183,60,7499.9998
13.04.2018 10:03:47.707 GMT-0400,175.203,175.17700000000002,60,370
13.04.2018 10:03:48.207 GMT-0400,175.19299999999998,175.17700000000002,60,370
13.04.2018 10:03:48.258 GMT-0400,175.203,175.17700000000002,60,370
13.04.2018 10:03:48.560 GMT-0400,175.19299999999998,175.17700000000002,60,370
13.04.2018 10:03:48.993 GMT-0400,175.192,175.168,60,600
13.04.2018 10:03:49.044 GMT-0400,175.19299999999998,175.15900000000002,60,7499.9998
13.04.2018 10:03:49.095 GMT-0400,175.172,175.148,1,450
13.04.2018 10:03:49.645 GMT-0400,175.173,175.14700000000002,60,450
13.04.2018 10:03:49.991 GMT-0400,175.192,175.178,60,75
13.04.2018 10:03:50.753 GMT-0400,175.19299999999998,175.17700000000002,60,75
13.04.2018 10:03:51.308 GMT-0400,175.192,175.178,60,150
13.04.2018 10:03:51.783 GMT-0400,175.213,175.187,60,75
13.04.2018 10:03:51.834 GMT-0400,175.21200000000002,175.198,60,150
13.04.2018 10:03:52.361 GMT-0400,175.213,175.197,60,150
13.04.2018 10:03:52.589 GMT-0400,175.231,175.20700000000002,63,75
13.04.2018 10:03:52.790 GMT-0400,175.24200000000002,175.218,60,75
13.04.2018 10:03:53.293 GMT-0400,175.243,175.217,60,150
13.04.2018 10:03:53.992 GMT-0400,175.24200000000002,175.218,60,150
13.04.2018 10:03:54.536 GMT-0400,175.232,175.218,60,150
13.04.2018 10:03:54.587 GMT-0400,175.24200000000002,175.218,60,150
13.04.2018 10:03:54.729 GMT-0400,175.233,175.218,63,150
13.04.2018 10:03:54.780 GMT-0400,175.22299999999998,175.20700000000002,60,150
13.04.2018 10:03:54.900 GMT-0400,175.21200000000002,175.19,60,9999.9998
13.04.2018 10:03:55.615 GMT-0400,175.232,175.208,60,75
13.04.2018 10:03:56.608 GMT-0400,175.233,175.20700000000002,60,150
13.04.2018 10:03:57.997 GMT-0400,175.232,175.208,60,75
13.04.2018 10:03:58.185 GMT-0400,175.233,175.197,60,230
13.04.2018 10:03:58.286 GMT-0400,175.22299999999998,175.197,60,76
13.04.2018 10:03:58.498 GMT-0400,175.233,175.197,60,190
13.04.2018 10:03:58.648 GMT-0400,175.222,175.198,60,120
13.04.2018 10:03:59.086 GMT-0400,175.213,175.197,60,190
13.04.2018 10:03:59.650 GMT-0400,175.21200000000002,175.198,60,270
13.04.2018 10:04:00.491 GMT-0400,175.213,175.197,60,340
13.04.2018 10:04:01.650 GMT-0400,175.232,175.198,10800.0003,340
13.04.2018 10:04:01.700 GMT-0400,175.229,175.208,63,75
13.04.2018 10:04:02.245 GMT-0400,175.229,175.20700000000002,63,75
13.04.2018 10:04:02.994 GMT-0400,175.233,175.20700000000002,60,120
13.04.2018 10:04:03.531 GMT-0400,175.22299999999998,175.20700000000002,60,120
13.04.2018 10:04:04.163 GMT-0400,175.222,175.208,60,43
13.04.2018 10:04:04.542 GMT-0400,175.213,175.197,60,230
13.04.2018 10:04:05.058 GMT-0400,175.21200000000002,175.198,60,230
13.04.2018 10:04:05.158 GMT-0400,175.222,175.197,63,230
13.04.2018 10:04:05.571 GMT-0400,175.222,175.208,60,75
13.04.2018 10:04:05.666 GMT-0400,175.22299999999998,175.197,60,230
13.04.2018 10:04:05.768 GMT-0400,175.22299999999998,175.18900000000002,60,9999.9998
13.04.2018 10:04:06.488 GMT-0400,175.222,175.208,60,230
13.04.2018 10:04:06.845 GMT-0400,175.24200000000002,175.217,63,75
13.04.2018 10:04:07.845 GMT-0400,175.243,175.217,60,75
13.04.2018 10:04:08.102 GMT-0400,175.232,175.218,60,75
13.04.2018 10:04:08.152 GMT-0400,175.24200000000002,175.218,60,75
13.04.2018 10:04:08.351 GMT-0400,175.233,175.217,60,75
13.04.2018 10:04:09.090 GMT-0400,175.232,175.218,60,75
13.04.2018 10:04:09.644 GMT-0400,175.233,175.217,60,150
13.04.2018 10:04:10.265 GMT-0400,175.232,175.208,60,150
13.04.2018 10:04:10.315 GMT-0400,175.22299999999998,175.20700000000002,60,10200.0004
13.04.2018 10:04:10.641 GMT-0400,175.21200000000002,175.198,60,230
13.04.2018 10:04:11.167 GMT-0400,175.213,175.197,3,300
13.04.2018 10:04:11.816 GMT-0400,175.217,175.208,3,7499.9998
13.04.2018 10:04:11.884 GMT-0400,175.213,175.197,3,400
13.04.2018 10:04:12.097 GMT-0400,175.262,175.227,63,220
13.04.2018 10:04:12.488 GMT-0400,175.252,175.228,10,300
13.04.2018 10:04:12.539 GMT-0400,175.262,175.227,63,220
13.04.2018 10:04:12.732 GMT-0400,175.253,175.227,60,150
13.04.2018 10:04:12.826 GMT-0400,175.262,175.228,10599.9997,150
13.04.2018 10:04:12.876 GMT-0400,175.252,175.228,60,150
13.04.2018 10:04:13.759 GMT-0400,175.253,175.227,60,220
13.04.2018 10:04:13.955 GMT-0400,175.262,175.228,60,300
13.04.2018 10:04:14.299 GMT-0400,175.271,175.227,63,600
13.04.2018 10:04:14.708 GMT-0400,175.263,175.227,60,380
13.04.2018 10:04:15.889 GMT-0400,175.262,175.228,60,300
13.04.2018 10:04:16.880 GMT-0400,175.263,175.227,60,300
13.04.2018 10:04:17.521 GMT-0400,175.252,175.228,60,300
13.04.2018 10:04:18.158 GMT-0400,175.253,175.227,60,300
13.04.2018 10:04:18.552 GMT-0400,175.252,175.238,60,29
13.04.2018 10:04:18.602 GMT-0400,175.253,175.227,60,450
13.04.2018 10:04:19.140 GMT-0400,175.24,175.228,63,530
13.04.2018 10:04:19.192 GMT-0400,175.24,175.217,63,220
13.04.2018 10:04:19.938 GMT-0400,175.24200000000002,175.22299999999998,1,7499.9998
13.04.2018 10:04:20.126 GMT-0400,175.252,175.228,60,220
13.04.2018 10:04:20.655 GMT-0400,175.253,175.227,60,76
13.04.2018 10:04:21.351 GMT-0400,175.252,175.228,60,230
13.04.2018 10:04:21.899 GMT-0400,175.253,175.227,60,10200.0004
13.04.2018 10:04:21.950 GMT-0400,175.263,175.23700000000002,50,150
13.04.2018 10:04:22.065 GMT-0400,175.27200000000002,175.23700000000002,63,75
13.04.2018 10:04:22.116 GMT-0400,175.27200000000002,175.248,10099.9996,150
13.04.2018 10:04:22.488 GMT-0400,175.27200000000002,175.264,63,75
13.04.2018 10:04:22.538 GMT-0400,175.293,175.26700000000002,60,75
13.04.2018 10:04:22.970 GMT-0400,175.30200000000002,175.268,60,220
13.04.2018 10:04:23.541 GMT-0400,175.293,175.26700000000002,60,220
13.04.2018 10:04:24.113 GMT-0400,175.292,175.26700000000002,63,96
13.04.2018 10:04:24.561 GMT-0400,175.283,175.257,63,300
13.04.2018 10:04:25.100 GMT-0400,175.282,175.258,60,300
13.04.2018 10:04:26.195 GMT-0400,175.283,175.257,60,450
13.04.2018 10:04:26.876 GMT-0400,175.27200000000002,175.258,60,450
13.04.2018 10:04:27.385 GMT-0400,175.273,175.257,60,450
13.04.2018 10:04:27.842 GMT-0400,175.263,175.247,60,300
13.04.2018 10:04:27.893 GMT-0400,175.253,175.228,60,7499.9998
13.04.2018 10:04:28.176 GMT-0400,175.263,175.23700000000002,60,75
13.04.2018 10:04:28.278 GMT-0400,175.27200000000002,175.23700000000002,63,75
13.04.2018 10:04:28.486 GMT-0400,175.243,175.228,60,10200.0004
13.04.2018 10:04:28.537 GMT-0400,175.253,175.228,63,150
13.04.2018 10:04:29.038 GMT-0400,175.252,175.228,60,230
13.04.2018 10:04:29.088 GMT-0400,175.232,175.218,60,220
13.04.2018 10:04:29.139 GMT-0400,175.239,175.218,63,220
13.04.2018 10:04:29.819 GMT-0400,175.233,175.198,60,7499.9998
13.04.2018 10:04:29.869 GMT-0400,175.22299999999998,175.197,60,750
13.04.2018 10:04:30.652 GMT-0400,175.222,175.198,60,750
13.04.2018 10:04:31.375 GMT-0400,175.21,175.19400000000002,63,750
13.04.2018 10:04:31.425 GMT-0400,175.21,175.17700000000002,63,150
13.04.2018 10:04:31.530 GMT-0400,175.202,175.178,60,300
13.04.2018 10:04:31.837 GMT-0400,175.183,175.167,60,75
13.04.2018 10:04:32.174 GMT-0400,175.16299999999998,175.14700000000002,60,300
13.04.2018 10:04:32.270 GMT-0400,175.18200000000002,175.158,60,75
13.04.2018 10:04:33.048 GMT-0400,175.183,175.157,10499.9999,75
13.04.2018 10:04:33.478 GMT-0400,175.172,175.14700000000002,60,9999.9998
13.04.2018 10:04:34.379 GMT-0400,175.16299999999998,175.148,60,7499.9998
13.04.2018 10:04:34.430 GMT-0400,175.173,175.14700000000002,60,300
13.04.2018 10:04:35.382 GMT-0400,175.172,175.148,60,300
13.04.2018 10:04:35.782 GMT-0400,175.18,175.14700000000002,63,670
13.04.2018 10:04:35.832 GMT-0400,175.18,175.158,63,680
13.04.2018 10:04:36.382 GMT-0400,175.192,175.158,60,680
13.04.2018 10:04:36.454 GMT-0400,175.19299999999998,175.167,60,150
13.04.2018 10:04:36.642 GMT-0400,175.203,175.167,10700.0005,220
13.04.2018 10:04:37.165 GMT-0400,175.202,175.168,60,300
13.04.2018 10:04:37.606 GMT-0400,175.19299999999998,175.167,60,370
13.04.2018 10:04:38.297 GMT-0400,175.183,175.167,60,370
13.04.2018 10:04:38.621 GMT-0400,175.19299999999998,175.17700000000002,60,75
13.04.2018 10:04:39.162 GMT-0400,175.192,175.178,60,220
13.04.2018 10:04:39.686 GMT-0400,175.202,175.188,60,150
13.04.2018 10:04:40.199 GMT-0400,175.203,175.187,60,75
13.04.2018 10:04:40.386 GMT-0400,175.19299999999998,175.167,60,220
13.04.2018 10:04:40.635 GMT-0400,175.18200000000002,175.168,60,230
13.04.2018 10:04:41.121 GMT-0400,175.173,175.157,60,75
13.04.2018 10:04:41.236 GMT-0400,175.16299999999998,175.14700000000002,60,200
13.04.2018 10:04:42.396 GMT-0400,175.162,175.148,60,200
13.04.2018 10:04:42.922 GMT-0400,175.16299999999998,175.14700000000002,60,46
13.04.2018 10:04:43.043 GMT-0400,175.16299999999998,175.137,10800.0003,300
13.04.2018 10:04:43.270 GMT-0400,175.18200000000002,175.158,60,150
13.04.2018 10:04:43.607 GMT-0400,175.172,175.148,60,75
13.04.2018 10:04:43.910 GMT-0400,175.15400000000002,175.137,60,10499.9999
13.04.2018 10:04:44.283 GMT-0400,175.14200000000002,175.128,60,150
13.04.2018 10:04:44.337 GMT-0400,175.133,175.107,60,75
13.04.2018 10:04:44.388 GMT-0400,175.123,175.08700000000002,60,10900.0001
13.04.2018 10:04:44.438 GMT-0400,175.113,175.08700000000002,60,7499.9998
13.04.2018 10:04:44.683 GMT-0400,175.113,175.077,60,340
13.04.2018 10:04:45.294 GMT-0400,175.113,175.08700000000002,60,75
13.04.2018 10:04:45.673 GMT-0400,175.083,175.06799999999998,60,7499.9998
13.04.2018 10:04:46.183 GMT-0400,175.083,175.067,60,150
13.04.2018 10:04:46.453 GMT-0400,175.113,175.08700000000002,60,75
13.04.2018 10:04:46.613 GMT-0400,175.11900000000003,175.078,63,7499.9998
13.04.2018 10:04:46.713 GMT-0400,175.11900000000003,175.088,63,75
13.04.2018 10:04:47.043 GMT-0400,175.11200000000002,175.078,60,10099.9996
13.04.2018 10:04:47.214 GMT-0400,175.093,175.067,60,77
13.04.2018 10:04:47.972 GMT-0400,175.062,175.03799999999998,60,10200.0004
13.04.2018 10:04:48.023 GMT-0400,175.073,175.037,60,150
13.04.2018 10:04:48.074 GMT-0400,175.08200000000002,175.037,63,150
13.04.2018 10:04:48.309 GMT-0400,175.072,175.03799999999998,60,150
13.04.2018 10:04:48.648 GMT-0400,175.072,175.048,60,75
13.04.2018 10:04:49.181 GMT-0400,175.073,175.047,60,150
13.04.2018 10:04:49.533 GMT-0400,175.073,175.05700000000002,60,75
13.04.2018 10:04:49.750 GMT-0400,175.053,175.02700000000002,60,7499.9998
13.04.2018 10:04:49.818 GMT-0400,175.042,175.018,60,260
13.04.2018 10:04:49.869 GMT-0400,175.032,174.998,60,5620
13.04.2018 10:04:49.987 GMT-0400,175.02200000000002,174.997,63,5620
13.04.2018 10:04:50.328 GMT-0400,175.00099999999998,174.99200000000002,63,5620
13.04.2018 10:04:50.696 GMT-0400,175.028,174.997,63,5620
13.04.2018 10:04:51.000 GMT-0400,175.02200000000002,174.998,60,5620
13.04.2018 10:04:51.101 GMT-0400,175.02200000000002,174.988,60,37
