Local time,Ask,Bid,AskVolume,BidVolume
10.04.2018 10:36:00.248 GMT-0400,173.162,173.13,140,7499.9998
10.04.2018 10:36:00.692 GMT-0400,173.162,173.138,140,75
10.04.2018 10:36:01.530 GMT-0400,173.16299999999998,173.137,140,150
10.04.2018 10:36:01.877 GMT-0400,173.153,173.137,100,150
10.04.2018 10:36:02.794 GMT-0400,173.15200000000002,173.138,100,300
10.04.2018 10:36:03.771 GMT-0400,173.153,173.137,100,300
10.04.2018 10:36:03.822 GMT-0400,173.173,173.14700000000002,140,260
10.04.2018 10:36:03.937 GMT-0400,173.16299999999998,173.14700000000002,100,260
10.04.2018 10:36:04.276 GMT-0400,173.173,173.157,140,75
10.04.2018 10:36:04.670 GMT-0400,173.173,173.148,140,7499.9998
10.04.2018 10:36:04.723 GMT-0400,173.172,173.158,140,150
10.04.2018 10:36:04.881 GMT-0400,173.172,173.148,140,10200.0004
10.04.2018 10:36:05.586 GMT-0400,173.173,173.157,140,150
10.04.2018 10:36:05.935 GMT-0400,173.202,173.178,12299.9996,150
10.04.2018 10:36:06.889 GMT-0400,173.192,173.178,100,300
10.04.2018 10:36:07.085 GMT-0400,173.203,173.17700000000002,140,300
10.04.2018 10:36:07.138 GMT-0400,173.19299999999998,173.17700000000002,100,300
10.04.2018 10:36:07.278 GMT-0400,173.202,173.178,140,300
10.04.2018 10:36:07.437 GMT-0400,173.19299999999998,173.17700000000002,140,300
10.04.2018 10:36:08.091 GMT-0400,173.192,173.178,100,220
10.04.2018 10:36:08.281 GMT-0400,173.202,173.178,140,220
10.04.2018 10:36:08.777 GMT-0400,173.19299999999998,173.17700000000002,140,300
10.04.2018 10:36:09.640 GMT-0400,173.192,173.178,140,450
10.04.2018 10:36:10.316 GMT-0400,173.18200000000002,173.158,140,75
10.04.2018 10:36:10.367 GMT-0400,173.172,173.148,140,10400
10.04.2018 10:36:10.417 GMT-0400,173.183,173.157,140,150
10.04.2018 10:36:10.648 GMT-0400,173.172,173.148,100,300
10.04.2018 10:36:10.804 GMT-0400,173.183,173.157,140,150
10.04.2018 10:36:11.321 GMT-0400,173.173,173.157,140,150
10.04.2018 10:36:11.827 GMT-0400,173.172,173.158,140,75
10.04.2018 10:36:11.927 GMT-0400,173.19,173.168,12,250
10.04.2018 10:36:12.934 GMT-0400,173.192,173.168,100,300
10.04.2018 10:36:14.114 GMT-0400,173.183,173.167,100,79
10.04.2018 10:36:14.467 GMT-0400,173.173,173.14700000000002,100,150
10.04.2018 10:36:14.632 GMT-0400,173.16299999999998,173.138,140,7499.9998
10.04.2018 10:36:14.690 GMT-0400,173.173,173.14700000000002,140,150
10.04.2018 10:36:14.740 GMT-0400,173.16299999999998,173.14700000000002,140,75
10.04.2018 10:36:14.815 GMT-0400,173.172,173.148,100,150
10.04.2018 10:36:14.866 GMT-0400,173.162,173.148,140,75
10.04.2018 10:36:15.170 GMT-0400,173.173,173.14700000000002,12,300
10.04.2018 10:36:15.299 GMT-0400,173.183,173.14700000000002,140,300
10.04.2018 10:36:15.352 GMT-0400,173.18200000000002,173.158,140,220
10.04.2018 10:36:15.485 GMT-0400,173.18200000000002,173.148,140,300
10.04.2018 10:36:15.536 GMT-0400,173.162,173.148,140,220
10.04.2018 10:36:16.079 GMT-0400,173.18200000000002,173.158,10800.0003,220
10.04.2018 10:36:16.134 GMT-0400,173.172,173.158,140,220
10.04.2018 10:36:16.450 GMT-0400,173.173,173.14700000000002,140,370
10.04.2018 10:36:16.878 GMT-0400,173.162,173.148,140,300
10.04.2018 10:36:16.946 GMT-0400,173.173,173.14700000000002,140,300
10.04.2018 10:36:17.235 GMT-0400,173.16299999999998,173.14700000000002,100,300
10.04.2018 10:36:17.811 GMT-0400,173.162,173.148,100,220
10.04.2018 10:36:18.375 GMT-0400,173.16299999999998,173.14700000000002,100,300
10.04.2018 10:36:18.882 GMT-0400,173.162,173.148,140,150
10.04.2018 10:36:19.191 GMT-0400,173.16299999999998,173.137,140,600
10.04.2018 10:36:19.355 GMT-0400,173.15200000000002,173.138,140,150
10.04.2018 10:36:20.062 GMT-0400,173.153,173.137,140,150
10.04.2018 10:36:20.665 GMT-0400,173.153,173.139,140,7499.9998
10.04.2018 10:36:20.766 GMT-0400,173.132,173.108,100,340
10.04.2018 10:36:20.928 GMT-0400,173.133,173.11700000000002,100,150
10.04.2018 10:36:21.116 GMT-0400,173.133,173.107,140,420
10.04.2018 10:36:21.661 GMT-0400,173.132,173.108,140,190
10.04.2018 10:36:21.766 GMT-0400,173.143,173.11700000000002,140,76
10.04.2018 10:36:22.339 GMT-0400,173.14200000000002,173.118,140,75
10.04.2018 10:36:23.024 GMT-0400,173.143,173.11700000000002,140,75
10.04.2018 10:36:23.092 GMT-0400,173.133,173.107,140,43
10.04.2018 10:36:23.452 GMT-0400,173.123,173.107,140,43
10.04.2018 10:36:25.556 GMT-0400,173.122,173.107,12,43
10.04.2018 10:36:25.800 GMT-0400,173.113,173.097,100,150
10.04.2018 10:36:26.282 GMT-0400,173.092,173.06799999999998,140,75
10.04.2018 10:36:26.491 GMT-0400,173.072,173.058,140,150
10.04.2018 10:36:26.541 GMT-0400,173.092,173.06799999999998,140,150
10.04.2018 10:36:26.592 GMT-0400,173.08200000000002,173.06799999999998,12,150
10.04.2018 10:36:26.714 GMT-0400,173.08200000000002,173.058,12,220
10.04.2018 10:36:26.881 GMT-0400,173.092,173.058,140,300
10.04.2018 10:36:26.951 GMT-0400,173.08200000000002,173.058,140,150
10.04.2018 10:36:27.002 GMT-0400,173.092,173.058,10599.9997,150
10.04.2018 10:36:27.110 GMT-0400,173.083,173.05700000000002,140,10200.0004
10.04.2018 10:36:27.692 GMT-0400,173.09099999999998,173.067,12,150
10.04.2018 10:36:27.873 GMT-0400,173.103,173.077,140,220
10.04.2018 10:36:27.974 GMT-0400,173.102,173.088,140,300
10.04.2018 10:36:28.024 GMT-0400,173.122,173.105,12,150
10.04.2018 10:36:28.178 GMT-0400,173.122,173.097,12,150
10.04.2018 10:36:28.506 GMT-0400,173.133,173.107,140,75
10.04.2018 10:36:28.684 GMT-0400,173.143,173.107,140,150
10.04.2018 10:36:28.978 GMT-0400,173.133,173.107,100,370
10.04.2018 10:36:29.552 GMT-0400,173.132,173.108,140,450
10.04.2018 10:36:30.570 GMT-0400,173.133,173.107,10400,220
10.04.2018 10:36:31.559 GMT-0400,173.132,173.108,140,300
10.04.2018 10:36:31.912 GMT-0400,173.123,173.107,140,220
10.04.2018 10:36:32.924 GMT-0400,173.132,173.118,140,150
10.04.2018 10:36:33.239 GMT-0400,173.143,173.11700000000002,10300.0002,75
10.04.2018 10:36:33.290 GMT-0400,173.132,173.118,100,7499.9998
10.04.2018 10:36:33.340 GMT-0400,173.132,173.111,140,7499.9998
10.04.2018 10:36:33.391 GMT-0400,173.122,173.108,140,75
10.04.2018 10:36:33.796 GMT-0400,173.11200000000002,173.079,140,7499.9998
10.04.2018 10:36:33.955 GMT-0400,173.113,173.08700000000002,140,600
10.04.2018 10:36:34.512 GMT-0400,173.122,173.09799999999998,140,86
10.04.2018 10:36:34.670 GMT-0400,173.122,173.088,140,150
10.04.2018 10:36:34.794 GMT-0400,173.11200000000002,173.09799999999998,100,220
10.04.2018 10:36:34.917 GMT-0400,173.122,173.09799999999998,140,220
10.04.2018 10:36:35.677 GMT-0400,173.123,173.097,140,220
10.04.2018 10:36:36.225 GMT-0400,173.11200000000002,173.09799999999998,100,220
10.04.2018 10:36:36.277 GMT-0400,173.122,173.097,12,220
10.04.2018 10:36:36.398 GMT-0400,173.11200000000002,173.09799999999998,140,150
10.04.2018 10:36:37.111 GMT-0400,173.123,173.097,140,300
10.04.2018 10:36:37.583 GMT-0400,173.123,173.107,100,220
10.04.2018 10:36:37.635 GMT-0400,173.123,173.1,140,7499.9998
10.04.2018 10:36:38.400 GMT-0400,173.122,173.1,100,7499.9998
10.04.2018 10:36:38.451 GMT-0400,173.122,173.108,100,220
10.04.2018 10:36:38.636 GMT-0400,173.122,173.1,140,7499.9998
10.04.2018 10:36:38.713 GMT-0400,173.123,173.107,140,150
10.04.2018 10:36:38.938 GMT-0400,173.122,173.1,100,7499.9998
10.04.2018 10:36:39.544 GMT-0400,173.123,173.097,100,300
10.04.2018 10:36:39.932 GMT-0400,173.092,173.078,140,220
10.04.2018 10:36:40.043 GMT-0400,173.11200000000002,173.088,140,300
10.04.2018 10:36:40.864 GMT-0400,173.113,173.08700000000002,100,150
10.04.2018 10:36:41.702 GMT-0400,173.11200000000002,173.088,140,300
10.04.2018 10:36:42.328 GMT-0400,173.113,173.08700000000002,100,370
10.04.2018 10:36:42.803 GMT-0400,173.132,173.09799999999998,140,670
10.04.2018 10:36:43.343 GMT-0400,173.133,173.097,140,670
10.04.2018 10:36:43.871 GMT-0400,173.132,173.09799999999998,140,75
10.04.2018 10:36:45.444 GMT-0400,173.122,173.09799999999998,140,150
10.04.2018 10:36:45.896 GMT-0400,173.11200000000002,173.09799999999998,100,220
10.04.2018 10:36:46.495 GMT-0400,173.113,173.097,100,220
10.04.2018 10:36:47.812 GMT-0400,173.11200000000002,173.09799999999998,100,220
10.04.2018 10:36:48.297 GMT-0400,173.123,173.107,140,75
10.04.2018 10:36:48.851 GMT-0400,173.143,173.11700000000002,130,75
10.04.2018 10:36:49.024 GMT-0400,173.132,173.118,100,150
10.04.2018 10:36:49.746 GMT-0400,173.133,173.11700000000002,140,52
10.04.2018 10:36:49.805 GMT-0400,173.11200000000002,173.08700000000002,12,670
10.04.2018 10:36:50.678 GMT-0400,173.113,173.08700000000002,140,670
10.04.2018 10:36:50.729 GMT-0400,173.113,173.097,89,150
10.04.2018 10:36:51.245 GMT-0400,173.102,173.088,140,150
10.04.2018 10:36:52.097 GMT-0400,173.11200000000002,173.088,140,150
10.04.2018 10:36:52.690 GMT-0400,173.113,173.08700000000002,29,300
10.04.2018 10:36:53.245 GMT-0400,173.11200000000002,173.088,130,300
10.04.2018 10:36:53.776 GMT-0400,173.113,173.097,130,150
10.04.2018 10:36:54.768 GMT-0400,173.133,173.107,10099.9996,450
10.04.2018 10:36:56.085 GMT-0400,173.14000000000001,173.108,12,450
10.04.2018 10:36:56.269 GMT-0400,173.133,173.107,140,75
10.04.2018 10:36:56.319 GMT-0400,173.133,173.097,140,520
10.04.2018 10:36:56.431 GMT-0400,173.11200000000002,173.09799999999998,140,150
10.04.2018 10:36:57.104 GMT-0400,173.122,173.108,100,75
10.04.2018 10:36:57.614 GMT-0400,173.132,173.108,140,75
10.04.2018 10:36:58.210 GMT-0400,173.132,173.09799999999998,140,10400
10.04.2018 10:36:58.887 GMT-0400,173.133,173.097,140,600
10.04.2018 10:36:59.039 GMT-0400,173.122,173.09799999999998,140,220
10.04.2018 10:36:59.567 GMT-0400,173.133,173.097,140,300
10.04.2018 10:36:59.768 GMT-0400,173.143,173.107,10099.9996,520
10.04.2018 10:37:00.076 GMT-0400,173.132,173.108,140,75
10.04.2018 10:37:00.533 GMT-0400,173.122,173.108,140,75
10.04.2018 10:37:00.955 GMT-0400,173.133,173.11700000000002,140,75
10.04.2018 10:37:01.022 GMT-0400,173.132,173.108,140,75
10.04.2018 10:37:01.423 GMT-0400,173.16299999999998,173.132,140,7499.9998
10.04.2018 10:37:01.523 GMT-0400,173.172,173.138,100,750
10.04.2018 10:37:01.697 GMT-0400,173.173,173.157,100,75
10.04.2018 10:37:01.925 GMT-0400,173.18200000000002,173.157,12,370
10.04.2018 10:37:02.775 GMT-0400,173.18200000000002,173.158,10599.9997,550
10.04.2018 10:37:02.959 GMT-0400,173.172,173.148,140,300
10.04.2018 10:37:03.771 GMT-0400,173.18200000000002,173.158,140,75
10.04.2018 10:37:03.825 GMT-0400,173.18200000000002,173.148,140,370
10.04.2018 10:37:04.771 GMT-0400,173.183,173.14700000000002,140,520
10.04.2018 10:37:05.672 GMT-0400,173.18200000000002,173.158,140,150
10.04.2018 10:37:06.225 GMT-0400,173.183,173.148,140,7499.9998
10.04.2018 10:37:06.276 GMT-0400,173.172,173.148,100,10700.0005
10.04.2018 10:37:06.876 GMT-0400,173.173,173.148,100,7499.9998
10.04.2018 10:37:07.272 GMT-0400,173.18200000000002,173.158,140,220
10.04.2018 10:37:07.625 GMT-0400,173.173,173.157,2,220
10.04.2018 10:37:08.072 GMT-0400,173.18200000000002,173.168,140,75
10.04.2018 10:37:08.122 GMT-0400,173.183,173.157,140,220
10.04.2018 10:37:08.175 GMT-0400,173.183,173.167,140,75
10.04.2018 10:37:09.130 GMT-0400,173.183,173.168,140,7499.9998
10.04.2018 10:37:09.293 GMT-0400,173.203,173.187,140,75
10.04.2018 10:37:09.577 GMT-0400,173.19299999999998,173.16,140,7499.9998
10.04.2018 10:37:09.674 GMT-0400,173.192,173.168,140,150
10.04.2018 10:37:10.274 GMT-0400,173.19299999999998,173.17700000000002,100,150
10.04.2018 10:37:10.462 GMT-0400,173.202,173.178,140,75
10.04.2018 10:37:11.080 GMT-0400,173.19299999999998,173.167,100,220
10.04.2018 10:37:11.599 GMT-0400,173.192,173.168,100,10800.0003
10.04.2018 10:37:12.176 GMT-0400,173.19299999999998,173.168,140,7499.9998
10.04.2018 10:37:12.374 GMT-0400,173.202,173.168,140,470
10.04.2018 10:37:12.800 GMT-0400,173.19299999999998,173.167,140,240
10.04.2018 10:37:13.125 GMT-0400,173.192,173.178,140,530
10.04.2018 10:37:13.820 GMT-0400,173.19299999999998,173.17700000000002,140,530
10.04.2018 10:37:14.692 GMT-0400,173.19299999999998,173.167,140,94
10.04.2018 10:37:15.190 GMT-0400,173.203,173.167,140,470
10.04.2018 10:37:16.133 GMT-0400,173.202,173.168,140,540
10.04.2018 10:37:16.698 GMT-0400,173.183,173.167,140,170
10.04.2018 10:37:16.749 GMT-0400,173.192,173.168,140,170
10.04.2018 10:37:16.873 GMT-0400,173.192,173.178,140,220
10.04.2018 10:37:16.924 GMT-0400,173.202,173.178,14499.9996,300
10.04.2018 10:37:17.627 GMT-0400,173.202,173.17700000000002,12,370
10.04.2018 10:37:18.216 GMT-0400,173.202,173.178,140,300
10.04.2018 10:37:18.548 GMT-0400,173.202,173.188,140,240
10.04.2018 10:37:18.880 GMT-0400,173.203,173.17700000000002,140,300
10.04.2018 10:37:19.958 GMT-0400,173.202,173.178,140,220
10.04.2018 10:37:20.478 GMT-0400,173.192,173.178,140,220
10.04.2018 10:37:20.604 GMT-0400,173.203,173.17700000000002,140,220
10.04.2018 10:37:20.705 GMT-0400,173.202,173.188,140,150
10.04.2018 10:37:21.206 GMT-0400,173.203,173.187,140,300
10.04.2018 10:37:21.501 GMT-0400,173.192,173.168,100,220
10.04.2018 10:37:22.057 GMT-0400,173.19299999999998,173.167,140,150
10.04.2018 10:37:23.388 GMT-0400,173.192,173.168,140,75
10.04.2018 10:37:24.002 GMT-0400,173.19299999999998,173.167,140,75
10.04.2018 10:37:24.374 GMT-0400,173.183,173.167,140,75
10.04.2018 10:37:24.889 GMT-0400,173.18200000000002,173.168,140,220
10.04.2018 10:37:25.205 GMT-0400,173.173,173.157,140,75
10.04.2018 10:37:25.256 GMT-0400,173.183,173.148,140,7499.9998
10.04.2018 10:37:25.407 GMT-0400,173.173,173.14700000000002,100,520
10.04.2018 10:37:25.542 GMT-0400,173.18200000000002,173.148,140,450
10.04.2018 10:37:25.671 GMT-0400,173.173,173.14700000000002,100,450
10.04.2018 10:37:25.721 GMT-0400,173.18200000000002,173.148,140,600
10.04.2018 10:37:25.997 GMT-0400,173.173,173.14700000000002,100,600
10.04.2018 10:37:26.470 GMT-0400,173.183,173.167,12,150
10.04.2018 10:37:26.521 GMT-0400,173.18200000000002,173.158,100,75
10.04.2018 10:37:26.713 GMT-0400,173.183,173.167,12,150
10.04.2018 10:37:26.764 GMT-0400,173.19299999999998,173.167,140,150
10.04.2018 10:37:26.814 GMT-0400,173.18200000000002,173.168,140,75
10.04.2018 10:37:27.354 GMT-0400,173.202,173.178,140,150
10.04.2018 10:37:27.468 GMT-0400,173.202,173.168,140,10800.0003
10.04.2018 10:37:27.721 GMT-0400,173.19299999999998,173.168,140,7499.9998
10.04.2018 10:37:28.357 GMT-0400,173.19299999999998,173.167,140,150
10.04.2018 10:37:29.255 GMT-0400,173.202,173.178,140,750
10.04.2018 10:37:29.908 GMT-0400,173.202,173.188,140,220
10.04.2018 10:37:30.429 GMT-0400,173.203,173.187,140,150
10.04.2018 10:37:31.054 GMT-0400,173.202,173.188,14700.0002,300
10.04.2018 10:37:31.105 GMT-0400,173.202,173.178,14700.0002,220
10.04.2018 10:37:31.722 GMT-0400,173.19299999999998,173.17700000000002,140,150
10.04.2018 10:37:32.231 GMT-0400,173.202,173.188,140,75
10.04.2018 10:37:32.701 GMT-0400,173.202,173.178,140,300
10.04.2018 10:37:33.316 GMT-0400,173.192,173.178,140,230
10.04.2018 10:37:33.904 GMT-0400,173.19299999999998,173.17700000000002,140,82
10.04.2018 10:37:34.289 GMT-0400,173.202,173.188,140,150
10.04.2018 10:37:34.339 GMT-0400,173.203,173.17700000000002,140,160
10.04.2018 10:37:35.675 GMT-0400,173.202,173.178,140,310
10.04.2018 10:37:36.652 GMT-0400,173.203,173.17700000000002,140,310
10.04.2018 10:37:37.318 GMT-0400,173.202,173.178,140,220
10.04.2018 10:37:37.963 GMT-0400,173.19299999999998,173.17700000000002,140,220
10.04.2018 10:37:38.015 GMT-0400,173.203,173.17700000000002,140,250
10.04.2018 10:37:38.689 GMT-0400,173.203,173.187,140,150
10.04.2018 10:37:39.279 GMT-0400,173.202,173.188,140,150
10.04.2018 10:37:41.456 GMT-0400,173.203,173.187,140,220
10.04.2018 10:37:42.169 GMT-0400,173.202,173.188,140,370
10.04.2018 10:37:42.896 GMT-0400,173.203,173.187,140,150
10.04.2018 10:37:43.468 GMT-0400,173.192,173.178,140,96
10.04.2018 10:37:43.659 GMT-0400,173.183,173.167,140,150
10.04.2018 10:37:43.823 GMT-0400,173.173,173.14700000000002,140,75
10.04.2018 10:37:43.875 GMT-0400,173.16299999999998,173.14700000000002,140,75
10.04.2018 10:37:44.552 GMT-0400,173.162,173.148,100,300
10.04.2018 10:37:45.055 GMT-0400,173.16299999999998,173.14700000000002,140,300
10.04.2018 10:37:45.302 GMT-0400,173.153,173.127,100,370
10.04.2018 10:37:45.527 GMT-0400,173.162,173.128,10200.0004,300
10.04.2018 10:37:46.172 GMT-0400,173.16299999999998,173.127,140,300
10.04.2018 10:37:46.362 GMT-0400,173.15200000000002,173.128,100,300
10.04.2018 10:37:46.700 GMT-0400,173.15200000000002,173.14000000000001,100,7499.9998
10.04.2018 10:37:47.137 GMT-0400,173.16299999999998,173.14000000000001,140,7499.9998
10.04.2018 10:37:47.680 GMT-0400,173.162,173.14000000000001,140,7499.9998
10.04.2018 10:37:47.910 GMT-0400,173.16299999999998,173.14700000000002,100,75
10.04.2018 10:37:48.939 GMT-0400,173.162,173.148,100,150
10.04.2018 10:37:49.860 GMT-0400,173.15200000000002,173.14000000000001,140,7499.9998
10.04.2018 10:37:49.910 GMT-0400,173.15200000000002,173.11700000000002,12,370
10.04.2018 10:37:49.984 GMT-0400,173.143,173.11700000000002,140,150
10.04.2018 10:37:50.487 GMT-0400,173.139,173.11700000000002,12,31
10.04.2018 10:37:50.537 GMT-0400,173.132,173.108,120,610
10.04.2018 10:37:50.647 GMT-0400,173.132,173.09799999999998,140,230
10.04.2018 10:37:50.915 GMT-0400,173.132,173.108,140,460
10.04.2018 10:37:51.883 GMT-0400,173.132,173.118,17,150
10.04.2018 10:37:52.558 GMT-0400,173.133,173.11700000000002,17,150
10.04.2018 10:37:53.365 GMT-0400,173.132,173.118,120,300
10.04.2018 10:37:54.157 GMT-0400,173.14200000000002,173.11700000000002,12,370
10.04.2018 10:37:54.399 GMT-0400,173.15099999999998,173.118,12,750
10.04.2018 10:37:54.900 GMT-0400,173.15099999999998,173.128,12,230
10.04.2018 10:37:54.952 GMT-0400,173.162,173.138,140,310
10.04.2018 10:37:55.813 GMT-0400,173.16299999999998,173.137,140,220
10.04.2018 10:37:56.984 GMT-0400,173.153,173.137,100,75
10.04.2018 10:37:57.517 GMT-0400,173.15200000000002,173.138,140,75
10.04.2018 10:37:57.567 GMT-0400,173.16299999999998,173.137,140,150
10.04.2018 10:37:58.163 GMT-0400,173.18099999999998,173.158,12,150
10.04.2018 10:37:58.885 GMT-0400,173.19299999999998,173.157,140,450
10.04.2018 10:37:58.937 GMT-0400,173.192,173.168,140,75
10.04.2018 10:37:59.840 GMT-0400,173.18200000000002,173.158,100,150
10.04.2018 10:38:00.345 GMT-0400,173.183,173.157,140,75
10.04.2018 10:38:00.650 GMT-0400,173.173,173.157,140,75
10.04.2018 10:38:01.136 GMT-0400,173.18200000000002,173.158,140,220
10.04.2018 10:38:01.296 GMT-0400,173.19299999999998,173.157,140,370
10.04.2018 10:38:02.130 GMT-0400,173.192,173.158,140,370
10.04.2018 10:38:02.689 GMT-0400,173.192,173.168,140,77
10.04.2018 10:38:03.485 GMT-0400,173.19299999999998,173.167,140,79
10.04.2018 10:38:04.269 GMT-0400,173.192,173.168,140,600
10.04.2018 10:38:05.149 GMT-0400,173.19299999999998,173.167,140,530
10.04.2018 10:38:05.682 GMT-0400,173.192,173.178,140,75
10.04.2018 10:38:06.488 GMT-0400,173.19299999999998,173.17700000000002,140,150
10.04.2018 10:38:07.488 GMT-0400,173.192,173.178,140,220
10.04.2018 10:38:07.852 GMT-0400,173.21099999999998,173.188,12,75
10.04.2018 10:38:08.078 GMT-0400,173.218,173.187,12,75
10.04.2018 10:38:08.301 GMT-0400,173.21200000000002,173.188,140,75
10.04.2018 10:38:08.588 GMT-0400,173.21200000000002,173.178,140,370
10.04.2018 10:38:08.778 GMT-0400,173.213,173.187,140,4
10.04.2018 10:38:09.332 GMT-0400,173.213,173.17700000000002,140,300
10.04.2018 10:38:09.677 GMT-0400,173.213,173.197,140,75
10.04.2018 10:38:09.879 GMT-0400,173.23,173.198,12,460
10.04.2018 10:38:10.421 GMT-0400,173.232,173.198,140,370
10.04.2018 10:38:11.178 GMT-0400,173.233,173.197,140,370
10.04.2018 10:38:11.808 GMT-0400,173.222,173.197,12,370
10.04.2018 10:38:12.112 GMT-0400,173.202,173.18,140,7499.9998
10.04.2018 10:38:12.186 GMT-0400,173.21200000000002,173.18,140,7499.9998
10.04.2018 10:38:12.448 GMT-0400,173.203,173.18,140,7499.9998
10.04.2018 10:38:12.883 GMT-0400,173.203,173.187,140,150
10.04.2018 10:38:13.390 GMT-0400,173.21200000000002,173.188,12,220
10.04.2018 10:38:13.708 GMT-0400,173.21200000000002,173.197,12,150
10.04.2018 10:38:13.759 GMT-0400,173.22299999999998,173.197,140,75
10.04.2018 10:38:14.269 GMT-0400,173.21200000000002,173.198,140,75
10.04.2018 10:38:14.784 GMT-0400,173.213,173.197,140,220
10.04.2018 10:38:15.351 GMT-0400,173.203,173.187,140,150
10.04.2018 10:38:15.923 GMT-0400,173.202,173.188,100,220
10.04.2018 10:38:16.464 GMT-0400,173.19400000000002,173.18,140,7499.9998
10.04.2018 10:38:16.665 GMT-0400,173.202,173.178,140,220
10.04.2018 10:38:16.807 GMT-0400,173.203,173.187,100,150
10.04.2018 10:38:17.433 GMT-0400,173.222,173.188,140,220
10.04.2018 10:38:17.936 GMT-0400,173.22299999999998,173.187,140,300
10.04.2018 10:38:18.297 GMT-0400,173.203,173.187,12,300
10.04.2018 10:38:18.452 GMT-0400,173.213,173.187,140,220
10.04.2018 10:38:18.998 GMT-0400,173.21200000000002,173.188,140,300
10.04.2018 10:38:19.823 GMT-0400,173.213,173.187,140,300
10.04.2018 10:38:19.874 GMT-0400,173.203,173.17700000000002,140,75
10.04.2018 10:38:20.677 GMT-0400,173.202,173.188,140,150
10.04.2018 10:38:20.851 GMT-0400,173.183,173.16,140,7499.9998
10.04.2018 10:38:20.943 GMT-0400,173.19299999999998,173.167,140,150
10.04.2018 10:38:21.555 GMT-0400,173.174,173.16,140,7499.9998
10.04.2018 10:38:22.098 GMT-0400,173.192,173.158,100,600
10.04.2018 10:38:22.749 GMT-0400,173.19299999999998,173.157,140,600
10.04.2018 10:38:23.127 GMT-0400,173.19299999999998,173.167,140,150
10.04.2018 10:38:23.440 GMT-0400,173.213,173.187,140,150
10.04.2018 10:38:23.741 GMT-0400,173.213,173.198,140,7499.9998
10.04.2018 10:38:23.791 GMT-0400,173.232,173.208,10099.9996,150
10.04.2018 10:38:24.330 GMT-0400,173.233,173.208,140,7499.9998
10.04.2018 10:38:24.510 GMT-0400,173.222,173.208,100,210
10.04.2018 10:38:24.560 GMT-0400,173.232,173.208,10099.9996,280
10.04.2018 10:38:24.849 GMT-0400,173.233,173.217,50,150
10.04.2018 10:38:25.094 GMT-0400,173.24200000000002,173.218,140,370
10.04.2018 10:38:25.144 GMT-0400,173.253,173.227,140,81
10.04.2018 10:38:25.310 GMT-0400,173.253,173.23700000000002,140,150
10.04.2018 10:38:25.699 GMT-0400,173.252,173.228,140,520
10.04.2018 10:38:25.950 GMT-0400,173.252,173.238,140,300
10.04.2018 10:38:26.079 GMT-0400,173.253,173.227,140,520
10.04.2018 10:38:26.180 GMT-0400,173.24200000000002,173.228,140,75
10.04.2018 10:38:26.231 GMT-0400,173.243,173.217,140,220
10.04.2018 10:38:26.432 GMT-0400,173.233,173.217,100,220
10.04.2018 10:38:26.535 GMT-0400,173.24200000000002,173.218,140,220
10.04.2018 10:38:26.586 GMT-0400,173.233,173.217,100,75
10.04.2018 10:38:26.787 GMT-0400,173.24200000000002,173.218,100,220
10.04.2018 10:38:27.312 GMT-0400,173.243,173.217,140,300
10.04.2018 10:38:27.430 GMT-0400,173.24200000000002,173.228,100,75
10.04.2018 10:38:27.481 GMT-0400,173.24200000000002,173.218,140,300
10.04.2018 10:38:27.650 GMT-0400,173.243,173.227,100,75
10.04.2018 10:38:27.987 GMT-0400,173.24200000000002,173.218,140,220
10.04.2018 10:38:28.138 GMT-0400,173.232,173.208,100,210
10.04.2018 10:38:28.188 GMT-0400,173.243,173.198,100,9999.9998
10.04.2018 10:38:29.151 GMT-0400,173.24200000000002,173.198,100,9999.9998
10.04.2018 10:38:29.780 GMT-0400,173.243,173.198,140,9999.9998
10.04.2018 10:38:30.283 GMT-0400,173.233,173.208,100,7499.9998
10.04.2018 10:38:30.812 GMT-0400,173.22099999999998,173.198,12,75
10.04.2018 10:38:30.879 GMT-0400,173.22099999999998,173.188,12,370
10.04.2018 10:38:31.011 GMT-0400,173.21200000000002,173.188,140,300
10.04.2018 10:38:31.435 GMT-0400,173.202,173.18599999999998,100,75
10.04.2018 10:38:31.938 GMT-0400,173.202,173.178,100,250
10.04.2018 10:38:32.769 GMT-0400,173.203,173.17700000000002,100,150
10.04.2018 10:38:33.035 GMT-0400,173.21200000000002,173.178,100,150
10.04.2018 10:38:33.192 GMT-0400,173.203,173.17700000000002,140,150
10.04.2018 10:38:34.437 GMT-0400,173.19299999999998,173.178,100,150
10.04.2018 10:38:34.595 GMT-0400,173.203,173.17700000000002,100,150
10.04.2018 10:38:34.706 GMT-0400,173.22299999999998,173.198,100,7499.9998
10.04.2018 10:38:35.034 GMT-0400,173.21200000000002,173.198,140,75
10.04.2018 10:38:35.382 GMT-0400,173.203,173.187,140,75
10.04.2018 10:38:35.484 GMT-0400,173.21200000000002,173.188,10200.0004,150
10.04.2018 10:38:35.725 GMT-0400,173.213,173.197,100,75
10.04.2018 10:38:36.718 GMT-0400,173.222,173.198,100,220
10.04.2018 10:38:36.881 GMT-0400,173.233,173.20700000000002,100,220
10.04.2018 10:38:37.764 GMT-0400,173.232,173.218,100,75
10.04.2018 10:38:37.814 GMT-0400,173.232,173.208,140,300
10.04.2018 10:38:38.717 GMT-0400,173.233,173.20700000000002,140,220
